CaseID,Age,MaritalStatus,Residence,EducationLevel,NumChild,WealthIndexCategorical,WealthIndexScore
9125,44,Other,Rural,No Education,7,Richer,-26246
9126,39,Married,Rural,No Education,5,Middle,-46067
9127,30,Married,Rural,No Education,4,Richer,-28884
9128,27,Other,Rural,No Education,2,Richer,-28884
9129,24,Married,Rural,No Education,1,Middle,-36903
9130,30,Other,Rural,No Education,2,Poorest,-62327
9131,31,Married,Rural,No Education,6,Middle,-35135
9132,15,Single,Rural,No Education,0,Middle,-35135
9133,35,Married,Rural,No Education,4,Richer,-26282
9134,25,Married,Rural,Primary,2,Richer,-25152
9135,42,Married,Rural,No Education,7,Middle,-44521
9136,35,Married,Rural,No Education,4,Middle,-34394
9137,35,Married,Rural,No Education,5,Middle,-38748
9138,32,Married,Rural,No Education,4,Middle,-47092
9139,40,Married,Rural,No Education,3,Middle,-40130
9140,30,Married,Rural,No Education,4,Middle,-33556
9141,29,Married,Rural,No Education,3,Middle,-37996
9142,25,Married,Rural,No Education,2,Middle,-38992
9143,34,Married,Rural,No Education,0,Richer,-19507
9144,30,Married,Rural,No Education,4,Poorest,-61796
9145,26,Married,Rural,No Education,4,Richer,-28872
9146,35,Married,Rural,No Education,6,Poorer,-50283
9147,25,Married,Rural,Primary,2,Middle,-41601
9148,35,Married,Rural,No Education,4,Poorer,-57075
9149,36,Married,Urban,No Education,6,Middle,-42580
9150,21,Married,Urban,Secondary,1,Richest,62252
9151,30,Married,Urban,No Education,3,Richest,50651
9152,35,Married,Urban,No Education,4,Richest,9731
9153,15,Married,Urban,Primary,1,Richest,9731
9154,15,Single,Urban,Primary,0,Poorest,-70054
9155,21,Married,Urban,Secondary,2,Richest,6721
9156,35,Married,Urban,No Education,7,Poorest,-133870
9157,24,Married,Urban,Primary,4,Richest,121711
9158,34,Married,Urban,Secondary,8,Richest,22376
9159,19,Married,Urban,Primary,1,Poorest,-99804
9160,30,Married,Urban,No Education,5,Richest,37146
9161,18,Married,Urban,Primary,0,Richest,25712
9162,20,Married,Urban,No Education,2,Poorer,-61262
9163,30,Married,Urban,No Education,6,Poorer,-48041
9164,18,Married,Urban,Secondary,1,Poorest,-84531
9165,26,Married,Urban,No Education,4,Richest,9181
9166,30,Other,Urban,No Education,7,Richest,-6427
9167,40,Other,Urban,No Education,7,Poorest,-92947
9168,32,Married,Urban,No Education,6,Poorer,-54757
9169,20,Married,Urban,Primary,2,Richest,59237
9170,31,Married,Urban,No Education,6,Richest,-8754
9171,26,Married,Urban,Primary,5,Poorer,-61537
9172,28,Married,Urban,Higher,2,Richest,86974
9173,38,Other,Rural,No Education,6,Poorer,-47895
9174,37,Married,Rural,No Education,9,Poorer,-59797
9175,15,Single,Rural,Primary,0,Poorer,-59797
9176,38,Married,Rural,No Education,4,Poorest,-96329
9177,25,Married,Rural,No Education,6,Poorest,-68208
9178,42,Other,Rural,No Education,1,Poorest,-63899
9179,48,Other,Rural,No Education,6,Poorest,-71688
9180,34,Married,Rural,No Education,8,Poorest,-86116
9181,40,Other,Rural,No Education,8,Poorest,-93304
9182,20,Single,Rural,No Education,0,Poorest,-93304
9183,28,Married,Rural,No Education,4,Poorest,-103398
9184,26,Married,Rural,No Education,4,Poorest,-71750
9185,24,Married,Rural,No Education,2,Poorest,-70840
9186,29,Married,Rural,No Education,4,Poorest,-75975
9187,21,Married,Rural,No Education,2,Poorest,-80572
9188,30,Married,Rural,No Education,6,Poorest,-68042
9189,45,Other,Rural,No Education,4,Poorest,-93772
9190,16,Single,Rural,No Education,0,Poorest,-93772
9191,43,Married,Rural,No Education,5,Poorest,-98037
9192,41,Married,Rural,No Education,7,Poorest,-75065
9193,16,Single,Rural,Primary,0,Poorest,-75065
9194,35,Married,Rural,No Education,4,Poorest,-66172
9195,16,Single,Rural,No Education,0,Poorest,-66172
9196,40,Married,Rural,No Education,8,Poorer,-48467
9197,20,Single,Rural,No Education,0,Poorer,-48467
9198,30,Married,Rural,No Education,6,Poorest,-73545
9199,30,Married,Rural,No Education,5,Poorest,-79177
9200,27,Married,Rural,No Education,3,Poorest,-74406
9201,18,Single,Rural,No Education,0,Poorest,-79528
9202,15,Single,Rural,No Education,0,Poorest,-79528
9203,27,Married,Rural,No Education,5,Poorest,-66717
9204,23,Single,Urban,No Education,0,Richest,131915
9205,30,Married,Urban,Primary,5,Richest,111713
9206,24,Married,Urban,Higher,1,Richest,119317
9207,38,Married,Urban,No Education,6,Richest,101651
9208,20,Single,Urban,Secondary,0,Richest,101651
9209,29,Married,Urban,Primary,1,Richest,125554
9210,26,Married,Urban,No Education,2,Richest,44665
9211,39,Married,Urban,Primary,3,Richest,120711
9212,21,Single,Urban,Higher,0,Richest,120711
9213,17,Single,Urban,Secondary,0,Richest,120711
9214,30,Married,Urban,Secondary,2,Richest,131654
9215,18,Single,Urban,Secondary,0,Richest,79974
9216,19,Single,Urban,Secondary,0,Richest,188934
9217,15,Single,Urban,Primary,0,Richest,188934
9218,16,Single,Urban,Primary,0,Richest,106697
9219,30,Married,Urban,Secondary,2,Richest,129216
9220,24,Married,Urban,Secondary,1,Richest,85819
9221,35,Married,Urban,Primary,1,Richest,211095
9222,17,Single,Urban,Secondary,0,Richest,211095
9223,20,Married,Rural,No Education,0,Richest,18312
9224,22,Single,Rural,Higher,0,Richest,15882
9225,45,Married,Rural,Secondary,0,Richest,57983
9226,33,Married,Rural,No Education,4,Richer,-32606
9227,25,Married,Rural,Primary,1,Richest,30201
9228,16,Single,Rural,Primary,0,Richest,30201
9229,25,Married,Rural,Higher,3,Richest,35491
9230,19,Married,Rural,Primary,2,Richest,941
9231,25,Married,Rural,No Education,2,Richer,-29862
9232,24,Married,Rural,Higher,2,Richest,17554
9233,18,Single,Rural,Primary,0,Richest,17554
9234,29,Married,Rural,Secondary,1,Richest,7087
9235,36,Married,Rural,No Education,4,Richer,-14875
9236,38,Married,Rural,Primary,3,Richest,136300
9237,16,Single,Rural,Secondary,0,Richest,136300
9238,21,Married,Rural,Primary,1,Richest,61239
9239,27,Married,Rural,No Education,1,Richest,-631
9240,31,Married,Rural,Secondary,3,Richest,79196
9241,20,Single,Rural,Higher,0,Richest,79196
9242,37,Married,Rural,Primary,3,Richer,-31200
9243,42,Married,Rural,No Education,7,Richer,-31603
9244,19,Single,Rural,Secondary,0,Richer,-31603
9245,45,Married,Rural,No Education,6,Richer,-17990
9246,17,Single,Rural,Primary,0,Richer,-17990
9247,30,Married,Rural,Primary,2,Richer,-32828
9248,21,Married,Rural,No Education,0,Richer,-24669
9249,28,Married,Rural,No Education,3,Middle,-33190
9250,35,Other,Rural,No Education,2,Poorer,-47664
9251,22,Married,Rural,Primary,1,Middle,-45560
9252,27,Married,Rural,No Education,3,Richer,-20553
9253,16,Single,Rural,Secondary,0,Richer,-20553
9254,30,Other,Rural,No Education,2,Poorest,-66231
9255,47,Married,Rural,No Education,5,Middle,-41293
9256,20,Married,Rural,No Education,0,Middle,-41293
9257,40,Married,Rural,No Education,7,Middle,-33192
9258,28,Other,Rural,No Education,1,Middle,-33192
9259,48,Married,Rural,No Education,6,Middle,-37652
9260,48,Married,Rural,No Education,6,Richer,-29396
9261,34,Married,Rural,No Education,4,Middle,-38483
9262,28,Married,Rural,No Education,1,Richer,-16734
9263,43,Married,Rural,No Education,7,Richer,-20503
9264,22,Other,Rural,No Education,0,Poorest,-65563
9265,20,Single,Rural,Primary,0,Poorest,-65563
9266,26,Married,Rural,No Education,3,Richer,-20762
9267,40,Married,Rural,No Education,3,Poorer,-52865
9268,28,Married,Rural,No Education,3,Richer,-31397
9269,38,Married,Rural,No Education,5,Richest,-3985
9270,22,Married,Rural,Primary,3,Middle,-34506
9271,22,Single,Rural,Secondary,0,Richer,-31902
9272,16,Single,Rural,Secondary,0,Richer,-31902
9273,21,Married,Rural,Higher,1,Richest,54600
9274,24,Married,Rural,Primary,3,Richer,-18128
9275,38,Married,Rural,Primary,7,Richest,24565
9276,16,Single,Rural,Primary,0,Richest,24565
9277,40,Married,Rural,No Education,6,Richest,6975
9278,21,Other,Rural,Secondary,1,Richest,6975
9279,42,Married,Rural,No Education,5,Middle,-33369
9280,30,Married,Rural,No Education,3,Middle,-33209
9281,25,Married,Rural,Higher,4,Richer,-15916
9282,18,Single,Rural,Primary,0,Richer,-22202
9283,37,Married,Rural,Primary,5,Richest,3635
9284,39,Married,Rural,No Education,6,Richer,-29072
9285,16,Single,Rural,Secondary,0,Richer,-29072
9286,40,Other,Rural,No Education,8,Richer,-31551
9287,16,Single,Rural,Primary,0,Richer,-31551
9288,20,Married,Rural,Primary,1,Richest,18867
9289,23,Single,Rural,Secondary,0,Richer,-18758
9290,22,Married,Rural,Primary,2,Richer,-25625
9291,37,Other,Rural,Primary,3,Poorer,-47643
9292,15,Single,Rural,Secondary,0,Middle,-38476
9293,42,Married,Rural,No Education,5,Richer,-31421
9294,19,Single,Rural,Primary,0,Richer,-31421
9295,26,Married,Rural,No Education,3,Poorer,-48794
9296,20,Single,Rural,Secondary,0,Middle,-42620
9297,34,Married,Rural,No Education,7,Middle,-36693
9298,42,Married,Rural,No Education,5,Middle,-35252
9299,21,Married,Rural,Primary,2,Middle,-38045
9300,23,Married,Rural,Primary,2,Richer,-23115
9301,30,Other,Rural,No Education,1,Richest,33119
9302,22,Single,Rural,Primary,0,Poorest,-65284
9303,24,Other,Rural,No Education,1,Poorest,-65284
9304,46,Married,Rural,No Education,7,Poorest,-62615
9305,15,Single,Rural,Secondary,0,Poorest,-62615
9306,24,Married,Rural,No Education,2,Poorest,-62615
9307,35,Married,Rural,No Education,6,Richer,-11280
9308,34,Married,Rural,No Education,7,Poorest,-62760
9309,22,Married,Rural,Primary,1,Richest,72404
9310,18,Single,Rural,Secondary,0,Richest,72404
9311,23,Married,Rural,Primary,1,Poorer,-55448
9312,21,Married,Rural,Secondary,1,Richer,-28534
9313,20,Married,Rural,Primary,2,Richest,-7336
9314,38,Married,Rural,Primary,9,Richer,-24264
9315,20,Single,Rural,Secondary,0,Richer,-24264
9316,17,Single,Rural,Secondary,0,Richer,-24264
9317,27,Married,Urban,No Education,4,Richest,111672
9318,28,Other,Urban,No Education,2,Richest,111672
9319,38,Married,Urban,No Education,7,Richest,96588
9320,18,Single,Urban,Secondary,0,Richest,96588
9321,17,Single,Urban,Secondary,0,Richest,96588
9322,24,Married,Urban,Secondary,1,Richest,192388
9323,18,Single,Urban,Secondary,0,Richest,192388
9324,16,Single,Urban,Primary,0,Richest,192388
9325,46,Other,Urban,No Education,7,Richest,92884
9326,16,Single,Urban,Primary,0,Richest,92884
9327,17,Single,Urban,Secondary,0,Richest,92884
9328,17,Single,Urban,Primary,0,Richest,92884
9329,16,Single,Urban,Primary,0,Richest,149204
9330,19,Married,Urban,Primary,0,Richest,149204
9331,39,Other,Urban,Primary,4,Richest,144454
9332,18,Single,Urban,Secondary,0,Richest,144454
9333,16,Single,Urban,Primary,0,Richest,144454
9334,20,Single,Urban,Primary,0,Richest,144454
9335,25,Married,Urban,Primary,2,Richest,43244
9336,39,Married,Urban,Secondary,4,Richest,64981
9337,16,Single,Urban,Secondary,0,Richest,64981
9338,31,Married,Urban,Secondary,2,Richest,214138
9339,24,Single,Urban,Secondary,0,Richest,214138
9340,21,Single,Urban,Primary,0,Richest,214138
9341,17,Single,Urban,Primary,0,Richest,171634
9342,34,Married,Urban,Primary,8,Richest,168293
9343,22,Other,Urban,Primary,0,Richest,168293
9344,46,Married,Urban,No Education,9,Richest,190700
9345,18,Single,Urban,No Education,0,Richest,176349
9346,43,Other,Urban,No Education,8,Richest,101684
9347,15,Single,Urban,Primary,0,Richest,165363
9348,44,Other,Urban,No Education,4,Richest,72987
9349,18,Married,Urban,Secondary,0,Richest,72987
9350,26,Single,Urban,No Education,0,Richest,72987
9351,48,Married,Urban,Secondary,5,Richest,206504
9352,27,Single,Urban,Secondary,0,Richest,206504
9353,17,Single,Urban,Secondary,0,Richest,206504
9354,16,Single,Urban,Primary,0,Richest,206504
9355,37,Single,Urban,Secondary,0,Richest,238446
9356,30,Other,Urban,Primary,0,Richest,106593
9357,25,Married,Urban,Secondary,0,Richest,142461
9358,44,Married,Urban,No Education,8,Richest,125775
9359,18,Single,Urban,Secondary,0,Richest,125775
9360,28,Other,Urban,No Education,0,Richest,125775
9361,30,Married,Urban,No Education,1,Richest,96230
9362,34,Married,Urban,Primary,3,Richest,199486
9363,27,Married,Urban,Primary,4,Richest,160464
9364,30,Married,Rural,No Education,3,Poorer,-57207
9365,31,Married,Rural,No Education,4,Poorer,-48519
9366,34,Other,Rural,No Education,2,Poorer,-47690
9367,39,Married,Rural,No Education,6,Poorer,-56339
9368,23,Other,Rural,Primary,0,Poorer,-56339
9369,41,Married,Rural,No Education,4,Poorest,-66486
9370,16,Single,Rural,Primary,0,Poorer,-52356
9371,47,Married,Rural,No Education,4,Poorest,-65407
9372,19,Other,Rural,No Education,0,Poorest,-68378
9373,42,Married,Rural,No Education,7,Richer,-17100
9374,28,Married,Rural,No Education,2,Poorest,-66148
9375,48,Other,Rural,No Education,4,Poorer,-56830
9376,40,Married,Rural,No Education,2,Poorer,-54411
9377,38,Married,Rural,No Education,5,Poorer,-58008
9378,49,Married,Rural,No Education,6,Poorest,-74362
9379,48,Married,Rural,No Education,5,Richer,-26677
9380,28,Married,Rural,No Education,3,Poorer,-55729
9381,32,Married,Rural,No Education,3,Poorest,-65322
9382,42,Other,Urban,Primary,2,Richest,151117
9383,21,Married,Urban,Secondary,1,Richest,117551
9384,42,Other,Urban,No Education,3,Richest,107041
9385,19,Single,Urban,Higher,0,Richest,107041
9386,23,Married,Urban,Secondary,1,Richest,94465
9387,21,Married,Urban,No Education,1,Richest,69998
9388,31,Married,Urban,Primary,3,Richest,92681
9389,48,Other,Urban,Primary,2,Richest,107218
9390,27,Married,Urban,Higher,0,Richest,143210
9391,22,Married,Urban,Primary,2,Richest,165688
9392,32,Married,Urban,Higher,3,Richest,177477
9393,21,Single,Urban,Primary,0,Richest,116256
9394,24,Married,Urban,Higher,0,Richest,122726
9395,18,Married,Urban,Primary,1,Richest,87434
9396,20,Single,Urban,Primary,0,Poorer,-54441
9397,18,Single,Urban,Primary,0,Poorer,-54441
9398,24,Married,Urban,Higher,0,Richest,108796
9399,27,Single,Urban,Primary,0,Poorest,-127392
9400,46,Married,Urban,No Education,10,Richest,44918
9401,28,Single,Urban,Primary,0,Richest,44918
9402,24,Single,Urban,Primary,0,Richest,44918
9403,20,Single,Urban,Primary,0,Richest,44918
9404,18,Single,Urban,Primary,0,Richest,44918
9405,40,Married,Urban,No Education,8,Poorest,-158118
9406,22,Single,Urban,Primary,0,Poorest,-158118
9407,30,Married,Urban,Higher,0,Richest,161337
9408,42,Married,Urban,Primary,3,Richest,45772
9409,18,Married,Urban,Secondary,0,Richest,45772
9410,34,Married,Urban,Primary,5,Middle,-46515
9411,16,Single,Urban,Primary,0,Middle,-46515
9412,23,Married,Urban,Higher,2,Richest,62981
9413,30,Married,Urban,Higher,0,Richest,42171
9414,25,Single,Urban,Higher,0,Richest,42171
9415,18,Married,Urban,Primary,0,Richest,130535
9416,27,Single,Urban,Primary,0,Richer,-26224
9417,39,Married,Urban,No Education,7,Middle,-43592
9418,24,Married,Urban,Secondary,1,Richest,46576
9419,28,Married,Urban,No Education,1,Richest,139631
9420,33,Married,Urban,Primary,5,Poorest,-68033
9421,38,Married,Urban,No Education,6,Richest,80185
9422,17,Single,Urban,Primary,0,Richest,80185
9423,30,Married,Urban,Primary,1,Richest,53380
9424,36,Other,Urban,No Education,5,Poorest,-82641
9425,33,Married,Urban,Primary,6,Richest,46049
9426,35,Other,Urban,Secondary,2,Richest,120731
9427,17,Single,Urban,Secondary,0,Richest,120731
9428,36,Married,Rural,No Education,6,Poorest,-141497
9429,48,Married,Rural,No Education,8,Poorest,-104552
9430,18,Married,Rural,Primary,1,Poorest,-104552
9431,48,Married,Rural,No Education,0,Poorest,-104552
9432,26,Married,Rural,No Education,4,Poorest,-92604
9433,19,Married,Rural,No Education,0,Poorest,-93084
9434,37,Married,Rural,No Education,4,Poorest,-102820
9435,18,Single,Rural,Primary,0,Poorest,-102820
9436,18,Married,Rural,No Education,0,Poorest,-126106
9437,18,Married,Rural,No Education,1,Poorest,-139474
9438,18,Married,Rural,No Education,2,Poorest,-143135
9439,35,Married,Rural,No Education,6,Poorest,-141007
9440,28,Married,Rural,No Education,5,Poorest,-102345
9441,19,Married,Rural,No Education,1,Poorest,-117140
9442,18,Married,Rural,No Education,1,Poorest,-144805
9443,15,Married,Rural,No Education,0,Poorest,-99914
9444,40,Other,Rural,No Education,4,Poorest,-102196
9445,22,Married,Rural,No Education,3,Poorest,-114588
9446,27,Married,Rural,No Education,2,Poorest,-82017
9447,46,Other,Urban,No Education,4,Richest,97811
9448,19,Other,Urban,Primary,0,Richest,41627
9449,29,Other,Urban,No Education,0,Richest,61092
9450,35,Married,Urban,No Education,4,Richest,106718
9451,18,Single,Urban,Primary,0,Richest,106718
9452,35,Married,Urban,Primary,6,Richest,91154
9453,20,Single,Urban,Primary,0,Richest,91154
9454,15,Single,Urban,Secondary,0,Richest,91154
9455,24,Other,Urban,Secondary,1,Richest,52880
9456,40,Married,Urban,No Education,3,Richest,64340
9457,15,Single,Urban,Primary,0,Richest,64340
9458,25,Married,Urban,No Education,2,Richest,87736
9459,31,Married,Urban,Primary,2,Richest,110197
9460,25,Married,Urban,No Education,3,Richest,75631
9461,25,Married,Urban,Primary,2,Richest,32422
9462,29,Married,Urban,Primary,2,Richest,122407
9463,20,Married,Urban,No Education,3,Richest,122580
9464,30,Single,Urban,Secondary,2,Richest,105337
9465,18,Single,Urban,Primary,0,Richest,101830
9466,31,Married,Urban,Primary,5,Richest,111297
9467,37,Married,Urban,Primary,5,Richest,94371
9468,15,Single,Urban,Primary,0,Richest,94371
9469,26,Married,Urban,Primary,3,Richest,103694
9470,30,Married,Urban,Primary,4,Richest,103395
9471,23,Married,Urban,Higher,0,Richest,185924
9472,19,Single,Urban,Higher,0,Richest,185924
9473,28,Married,Urban,Primary,1,Richest,70027
9474,26,Single,Urban,Primary,0,Richest,182426
9475,16,Single,Urban,Primary,0,Richest,182426
9476,28,Married,Urban,Primary,0,Richest,60164
9477,40,Other,Urban,Primary,6,Richest,51275
9478,30,Single,Urban,Primary,0,Richest,113116
9479,26,Married,Urban,Primary,2,Richest,88111
9480,18,Single,Urban,No Education,0,Richest,156052
9481,35,Married,Urban,Secondary,4,Richest,21151
9482,41,Other,Urban,No Education,1,Richest,110667
9483,24,Single,Urban,Secondary,0,Richest,110667
9484,32,Other,Urban,No Education,3,Richest,38622
9485,18,Single,Urban,Secondary,0,Richest,102276
9486,15,Single,Urban,Primary,0,Richest,102276
9487,32,Married,Urban,Secondary,0,Richest,106272
9488,32,Other,Urban,Primary,4,Richest,106272
9489,35,Other,Urban,Primary,4,Richest,106272
9490,16,Single,Urban,Primary,0,Richest,106272
9491,24,Married,Rural,Higher,0,Richest,30201
9492,29,Married,Rural,Primary,3,Richest,5724
9493,25,Married,Rural,No Education,3,Middle,-44521
9494,27,Married,Rural,No Education,4,Richer,-13321
9495,28,Single,Rural,Secondary,0,Middle,-36090
9496,15,Single,Rural,Secondary,0,Middle,-36090
9497,33,Married,Rural,Primary,7,Richest,55618
9498,25,Other,Rural,Primary,0,Poorest,-72793
9499,18,Single,Rural,Primary,0,Poorest,-72793
9500,25,Single,Rural,Higher,0,Richest,177
9501,20,Married,Rural,Primary,0,Poorest,-74341
9502,45,Married,Rural,Primary,8,Richest,21536
9503,31,Married,Rural,Primary,2,Richer,-10325
9504,28,Married,Rural,Higher,1,Richest,36567
9505,25,Other,Rural,No Education,0,Richest,36567
9506,29,Married,Rural,Secondary,3,Richer,-32439
